Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,
50, 11, MN400, 15, 1544, 1, 2.5, 1.19, 6.46, 5.28, 0.03, 0, 
50, 11, MN401, 16, 15305, 1, 2.5, 0.37, 7.26, 6.9, 0.03, 0, 
50, 11, MN402, 17, 27990, 1, 2.5, 0.55, 4.62, 4.06, 0.03, 0, 
50, 11, MN403, 18, 1292, 1, 2.5, 0.82, 6.51, 5.69, 0.03, 0, 
50, 11, MN404, 19, 108539, 1, 2.5, 0.61, 5.3, 4.69, 0.03, 0, 
50, 11, MN500, 20, 55, 1.2, 2.9, 0.61, 10.3, 9.68, 0.03, 0, 
50, 11, MN504, 21, 14401, 1.2, 2.9, 0.51, 7.94, 7.43, 0.03, 0, 
50, 12, MN101, 1, 10773, 2.6, -3.2, 0, 5.27, 5.27, 0.04, 0, 
50, 12, MN102, 2, 8590, 2.6, -3.2, 0, 3.81, 3.81, 0.04, 0, 
50, 12, MN103, 3, 8809, 2.6, -3.2, 0, 3.44, 3.44, 0.04, 0, 
50, 12, MN104, 4, 5138, 2.6, -3.2, 0, 4.06, 4.06, 0.04, 0, 
50, 12, MN200, 5, 7713, 2, -3.3, 0, 5.06, 5.06, 0.04, 0, 
50, 12, MN201, 6, 42783, 2, -3.3, 0, 3.96, 3.96, 0.04, 0, 
50, 12, MN202, 7, 17504, 2, -3.3, 0, 3.45, 3.45, 0.04, 0, 
50, 12, MN203, 8, 1202, 2, -3.3, 0, 3.82, 3.82, 0.04, 0, 
50, 12, MN204, 9, 14335, 2, -3.3, 0, 3.14, 3.14, 0.04, 0, 
50, 12, MN300, 10, 8832, 2.2, -2.6, 0, 5.21, 5.21, 0.04, 0, 
50, 12, MN301, 11, 41134, 2.2, -2.6, 0, 4.43, 4.43, 0.04, 0, 
50, 12, MN302, 12, 61583, 2.2, -2.6, 0, 3.77, 3.77, 0.04, 0, 
50, 12, MN303, 13, 10582, 2.2, -2.6, 0, 4, 4, 0.04, 0, 
50, 12, MN304, 14, 29110, 2.2, -2.6, 0, 5.22, 5.22, 0.04, 0, 
50, 12, MN400, 15, 1544, 2, -2.7, 0, 4.72, 4.72, 0.04, 0, 
50, 12, MN401, 16, 15305, 2, -2.7, 0, 5.25, 5.25, 0.04, 0, 
50, 12, MN402, 17, 27990, 2, -2.7, 0, 3.33, 3.33, 0.04, 0, 
50, 12, MN403, 18, 1292, 2, -2.7, 0, 4.73, 4.73, 0.04, 0, 
50, 12, MN404, 19, 108539, 2, -2.7, 0, 4.65, 4.65, 0.04, 0, 
50, 12, MN500, 20, 55, 1.6, -2.3, 0, 7.46, 7.46, 0.03, 0, 
50, 12, MN504, 21, 14401, 1.6, -2.3, 0, 5.75, 5.75, 0.03, 0, 
50, 1, MN101, 1, 10773, 1.9, -15.4, 0, 2.51, 2.51, 0.04, 0, 
50, 1, MN102, 2, 8590, 1.9, -15.4, 0, 1.82, 1.82, 0.04, 0, 
50, 1, MN103, 3, 8809, 1.9, -15.4, 0, 1.64, 1.64, 0.04, 0, 
50, 1, MN104, 4, 5138, 1.9, -15.4, 0, 1.95, 1.95, 0.04, 0, 
50, 1, MN200, 5, 7713, 2, -17, 0, 2.21, 2.21, 0.04, 0, 
50, 1, MN201, 6, 42783, 2, -17, 0, 1.73, 1.73, 0.04, 0, 
50, 1, MN202, 7, 17504, 2, -17, 0, 1.51, 1.51, 0.04, 0, 
50, 1, MN203, 8, 1202, 2, -17, 0, 1.67, 1.67, 0.04, 0, 
50, 1, MN204, 9, 14335, 2, -17, 0, 1.37, 1.37, 0.04, 0, 
50, 1, MN300, 10, 8832, 2.1, -15.1, 0, 2.45, 2.45, 0.04, 0, 
50, 1, MN301, 11, 41134, 2.1, -15.1, 0, 2.08, 2.08, 0.04, 0, 
50, 1, MN302, 12, 61583, 2.1, -15.1, 0, 1.77, 1.77, 0.04, 0, 
50, 1, MN303, 13, 10582, 2.1, -15.1, 0, 1.88, 1.88, 0.04, 0, 
50, 1, MN304, 14, 29110, 2.1, -15.1, 0, 2.45, 2.45, 0.04, 0, 
50, 1, MN400, 15, 1544, 2.1, -15.9, 0, 2.13, 2.13, 0.04, 0, 
50, 1, MN401, 16, 15305, 2.1, -15.9, 0, 2.35, 2.35, 0.04, 0, 
50, 1, MN402, 17, 27990, 2.1, -15.9, 0, 1.49, 1.49, 0.04, 0, 
50, 1, MN403, 18, 1292, 2.1, -15.9, 0, 2.12, 2.12, 0.04, 0, 
50, 1, MN404, 19, 108539, 2.1, -15.9, 0, 2.08, 2.08, 0.04, 0, 
50, 1, MN500, 20, 55, 2, -15.4, 0, 3.35, 3.35, 0.04, 0, 
50, 1, MN504, 21, 14401, 2, -15.4, 0, 2.59, 2.59, 0.04, 0, 
50, 2, MN101, 1, 10773, 0.9, -10.9, 0, 3.29, 3.29, 0.03, 0, 
50, 2, MN102, 2, 8590, 0.9, -10.9, 0, 2.38, 2.38, 0.03, 0, 
50, 2, MN103, 3, 8809, 0.9, -10.9, 0, 2.15, 2.15, 0.03, 0, 
50, 2, MN104, 4, 5138, 0.9, -10.9, 0, 2.56, 2.56, 0.03, 0, 
50, 2, MN200, 5, 7713, 0.6, -11.8, 0, 3.01, 3.01, 0.03, 0, 
50, 2, MN201, 6, 42783, 0.6, -11.8, 0, 2.36, 2.36, 0.03, 0, 
50, 2, MN202, 7, 17504, 0.6, -11.8, 0, 2.06, 2.06, 0.03, 0, 
50, 2, MN203, 8, 1202, 0.6, -11.8, 0, 2.28, 2.28, 0.03, 0, 
50, 2, MN204, 9, 14335, 0.6, -11.8, 0, 1.88, 1.88, 0.03, 0, 
50, 2, MN300, 10, 8832, 0.7, -10.1, 0, 3.3, 3.3, 0.03, 0, 
50, 2, MN301, 11, 41134, 0.7, -10.1, 0, 2.81, 2.81, 0.03, 0, 
50, 2, MN302, 12, 61583, 0.7, -10.1, 0, 2.39, 2.39, 0.03, 0, 
50, 2, MN303, 13, 10582, 0.7, -10.1, 0, 2.54, 2.54, 0.03, 0, 
50, 2, MN304, 14, 29110, 0.7, -10.1, 0, 3.32, 3.32, 0.03, 0, 
50, 2, MN400, 15, 1544, 0.5, -10.4, 0, 3, 3, 0.03, 0, 
50, 2, MN401, 16, 15305, 0.5, -10.4, 0, 3.26, 3.26, 0.03, 0, 
50, 2, MN402, 17, 27990, 0.5, -10.4, 0, 2.07, 2.07, 0.03, 0, 
50, 2, MN403, 18, 1292, 0.5, -10.4, 0, 2.96, 2.96, 0.03, 0, 
50, 2, MN404, 19, 108539, 0.5, -10.4, 0, 2.91, 2.91, 0.03, 0, 
50, 2, MN500, 20, 55, 0.3, -9.7, 0, 4.72, 4.72, 0.03, 0, 
50, 2, MN504, 21, 14401, 0.3, -9.7, 0, 3.66, 3.66, 0.03, 0, 
50, 3, MN101, 1, 10773, 2.8, -2.4, 0, 5.47, 5.47, 0.04, 0, 
50, 3, MN102, 2, 8590, 2.8, -2.4, 0, 3.96, 3.96, 0.04, 0, 
50, 3, MN103, 3, 8809, 2.8, -2.4, 0, 3.57, 3.57, 0.04, 0, 
50, 3, MN104, 4, 5138, 2.8, -2.4, 0, 4.28, 4.28, 0.04, 0, 
50, 3, MN200, 5, 7713, 2, -3.1, 0, 5.08, 5.08, 0.04, 0, 
50, 3, MN201, 6, 42783, 2, -3.1, 0, 3.99, 3.99, 0.04, 0, 
50, 3, MN202, 7, 17504, 2, -3.1, 0, 3.49, 3.49, 0.04, 0, 
50, 3, MN203, 8, 1202, 2, -3.1, 0, 3.84, 3.84, 0.04, 0, 
50, 3, MN204, 9, 14335, 2, -3.1, 0, 3.19, 3.19, 0.04, 0, 
50, 3, MN300, 10, 8832, 2.8, -2.1, 0, 5.32, 5.32, 0.04, 0, 
50, 3, MN301, 11, 41134, 2.8, -2.1, 0, 4.53, 4.53, 0.04, 0, 
50, 3, MN302, 12, 61583, 2.8, -2.1, 0, 3.85, 3.85, 0.04, 0, 
50, 3, MN303, 13, 10582, 2.8, -2.1, 0, 4.12, 4.12, 0.04, 0, 
50, 3, MN304, 14, 29110, 2.8, -2.1, 0, 5.37, 5.37, 0.04, 0, 
50, 3, MN400, 15, 1544, 2.4, -2.1, 0, 4.97, 4.97, 0.04, 0, 
50, 3, MN401, 16, 15305, 2.4, -2.1, 0, 5.37, 5.37, 0.04, 0, 
50, 3, MN402, 17, 27990, 2.4, -2.1, 0, 3.43, 3.43, 0.04, 0, 
50, 3, MN403, 18, 1292, 2.4, -2.1, 0, 4.88, 4.88, 0.04, 0, 
50, 3, MN404, 19, 108539, 2.4, -2.1, 0, 4.8, 4.8, 0.04, 0, 
50, 3, MN500, 20, 55, 2.5, -1.9, 0, 7.51, 7.51, 0.04, 0, 
50, 3, MN504, 21, 14401, 2.5, -1.9, 0, 5.85, 5.85, 0.04, 0, 
50, 4, MN101, 1, 10773, 7.1, 4.8, 3.7, 8.47, 4.77, 0.07, 0, 
50, 4, MN102, 2, 8590, 7.1, 4.8, 4.8, 5.93, 1.13, 0.07, 0.12, 
50, 4, MN103, 3, 8809, 7.1, 4.8, 6.02, 5.5, -0.52, 0.07, 0, 
50, 4, MN104, 4, 5138, 7.1, 4.8, 4.83, 6.64, 1.81, 0.07, 0, 
50, 4, MN200, 5, 7713, 6.6, 4.6, 4.14, 8.06, 3.92, 0.06, 0, 
50, 4, MN201, 6, 42783, 6.6, 4.6, 2.89, 6.36, 3.47, 0.06, 0, 
50, 4, MN202, 7, 17504, 6.6, 4.6, 2.72, 5.59, 2.86, 0.06, 0, 
50, 4, MN203, 8, 1202, 6.6, 4.6, 8.21, 5.58, -2.63, 0.06, 0, 
50, 4, MN204, 9, 14335, 6.6, 4.6, 4.46, 4.84, 0.38, 0.06, 0, 
50, 4, MN300, 10, 8832, 7.2, 5.5, 5.77, 8.41, 2.64, 0.07, 0, 
50, 4, MN301, 11, 41134, 7.2, 5.5, 3.91, 7.19, 3.28, 0.07, 0, 
50, 4, MN302, 12, 61583, 7.2, 5.5, 3.75, 6.14, 2.38, 0.07, 0.12, 
50, 4, MN303, 13, 10582, 7.2, 5.5, 4.83, 6.57, 1.74, 0.07, 0, 
50, 4, MN304, 14, 29110, 7.2, 5.5, 3.62, 8.56, 4.94, 0.07, 0, 
50, 4, MN400, 15, 1544, 7.5, 5.4, 4.45, 7.87, 3.42, 0.07, 0, 
50, 4, MN401, 16, 15305, 7.5, 5.4, 3.7, 8.44, 4.74, 0.07, 0, 
50, 4, MN402, 17, 27990, 7.5, 5.4, 2.85, 5.46, 2.6, 0.07, 0, 
50, 4, MN403, 18, 1292, 7.5, 5.4, 7.47, 7.67, 0.2, 0.07, 0, 
50, 4, MN404, 19, 108539, 7.5, 5.4, 3.65, 7.39, 3.73, 0.07, 0, 
50, 4, MN500, 20, 55, 8, 5.8, 3, 11.83, 8.83, 0.07, 0, 
50, 4, MN504, 21, 14401, 8, 5.8, 4.37, 9.31, 4.94, 0.07, 0, 
50, 5, MN101, 1, 10773, 10.1, 11, 8.86, 12.39, 3.53, 0.08, 0, 
50, 5, MN102, 2, 8590, 10.1, 11, 12.91, 8.89, -4.02, 0.08, 0.21, 
50, 5, MN103, 3, 8809, 10.1, 11, 13.78, 7.99, -5.79, 0.08, 0.2, 
50, 5, MN104, 4, 5138, 10.1, 11, 15.19, 9.72, -5.47, 0.08, 0.15, 
50, 5, MN200, 5, 7713, 10.9, 11.4, 11.76, 12.07, 0.31, 0.09, 0.18, 
50, 5, MN201, 6, 42783, 10.9, 11.4, 9.93, 9.59, -0.34, 0.09, 0.14, 
50, 5, MN202, 7, 17504, 10.9, 11.4, 9.36, 8.47, -0.89, 0.09, 0.21, 
50, 5, MN203, 8, 1202, 10.9, 11.4, 18.03, 9.11, -8.92, 0.09, 0.26, 
50, 5, MN204, 9, 14335, 10.9, 11.4, 14.04, 7.68, -6.36, 0.09, 0.23, 
50, 5, MN300, 10, 8832, 11, 11.9, 13.99, 12.25, -1.74, 0.09, 0.24, 
50, 5, MN301, 11, 41134, 11, 11.9, 11.59, 10.53, -1.06, 0.09, 0.16, 
50, 5, MN302, 12, 61583, 11, 11.9, 11.35, 9.02, -2.33, 0.09, 0.22, 
50, 5, MN303, 13, 10582, 11, 11.9, 13.46, 9.68, -3.78, 0.09, 0.22, 
50, 5, MN304, 14, 29110, 11, 11.9, 11.91, 12.61, 0.7, 0.09, 0.19, 
50, 5, MN400, 15, 1544, 11.3, 12.1, 19.82, 11.83, -7.99, 0.09, 0.19, 
50, 5, MN401, 16, 15305, 11.3, 12.1, 10.78, 12.64, 1.86, 0.09, 0.32, 
50, 5, MN402, 17, 27990, 11.3, 12.1, 9.93, 8.29, -1.64, 0.09, 0.29, 
50, 5, MN403, 18, 1292, 11.3, 12.1, 22.43, 11.45, -10.98, 0.09, 0.2, 
50, 5, MN404, 19, 108539, 11.3, 12.1, 13.2, 11.52, -1.67, 0.09, 0.21, 
50, 5, MN500, 20, 55, 11.6, 12.6, 10.61, 17.54, 6.93, 0.09, 0.15, 
50, 5, MN504, 21, 14401, 11.6, 12.6, 14.41, 13.99, -0.42, 0.09, 0.25, 
50, 6, MN101, 1, 10773, 11.8, 19.1, 26.74, 20.08, -6.66, 0.09, 0, 
50, 6, MN102, 2, 8590, 11.8, 19.1, 22.55, 14.32, -8.23, 0.09, 0.12, 
50, 6, MN103, 3, 8809, 11.8, 19.1, 22.48, 12.82, -9.65, 0.09, 0.14, 
50, 6, MN104, 4, 5138, 11.8, 19.1, 29.36, 15.75, -13.61, 0.09, 0.14, 
50, 6, MN200, 5, 7713, 12.2, 19.1, 34.5, 19, -15.5, 0.09, 0.15, 
50, 6, MN201, 6, 42783, 12.1, 19.1, 31.46, 15.19, -16.28, 0.09, 0.15, 
50, 6, MN202, 7, 17504, 12.1, 19.1, 24.01, 13.48, -10.53, 0.09, 0.22, 
50, 6, MN203, 8, 1202, 12.1, 19.1, 29.99, 14.33, -15.66, 0.09, 0.12, 
50, 6, MN204, 9, 14335, 12.1, 19.1, 27.13, 12.17, -14.96, 0.09, 0.14, 
50, 6, MN300, 10, 8832, 11.4, 19.7, 34.9, 19.4, -15.5, 0.09, 0.14, 
50, 6, MN301, 11, 41134, 11.4, 19.7, 34.39, 16.74, -17.65, 0.09, 0.12, 
50, 6, MN302, 12, 61583, 11.4, 19.7, 22.73, 14.39, -8.34, 0.09, 0.12, 
50, 6, MN303, 13, 10582, 11.4, 19.7, 27.17, 15.5, -11.66, 0.09, 0.13, 
50, 6, MN304, 14, 29110, 11.4, 19.7, 32.28, 20.2, -12.08, 0.09, 0.17, 
50, 6, MN400, 15, 1544, 10.9, 19.8, 42.28, 18.66, -23.62, 0.09, 0.15, 
50, 6, MN401, 16, 15305, 10.9, 19.8, 32.93, 19.87, -13.07, 0.09, 0.2, 
50, 6, MN402, 17, 27990, 10.9, 19.8, 20.97, 13.19, -7.79, 0.09, 0.2, 
50, 6, MN403, 18, 1292, 10.9, 19.8, 34.98, 17.94, -17.05, 0.09, 0.05, 
50, 6, MN404, 19, 108539, 10.9, 19.8, 32.14, 18.27, -13.87, 0.09, 0.15, 
50, 6, MN500, 20, 55, 10.6, 20.1, 54.86, 27.06, -27.8, 0.09, 0, 
50, 6, MN504, 21, 14401, 10.6, 20.1, 39.94, 21.84, -18.1, 0.09, 0.13, 
60, 7, MN101, 1, 10773, 13.4, 22.1, 45.63, 23.25, -22.37, 0.1, 0.17, 
60, 7, MN102, 2, 8590, 13.4, 22.1, 37.96, 18.01, -19.95, 0.1, 0.12, 
60, 7, MN103, 3, 8809, 13.4, 22.1, 32.94, 15.98, -16.95, 0.1, 0.13, 
60, 7, MN104, 4, 5138, 13.4, 22.1, 36.44, 18.99, -17.45, 0.1, 0.13, 
60, 7, MN200, 5, 7713, 12.1, 22.9, 42.82, 24.64, -18.18, 0.09, 0.09, 
60, 7, MN201, 6, 42783, 12.1, 22.9, 37.9, 19.79, -18.11, 0.09, 0.13, 
60, 7, MN202, 7, 17504, 12.1, 22.9, 31.04, 17.06, -13.98, 0.09, 0.18, 
60, 7, MN203, 8, 1202, 12.1, 22.9, 32.84, 18.94, -13.9, 0.09, 0.03, 
60, 7, MN204, 9, 14335, 12.1, 22.9, 32.01, 15.83, -16.17, 0.09, 0.08, 
60, 7, MN300, 10, 8832, 14.1, 22.8, 41.4, 23.92, -17.48, 0.11, 0.12, 
60, 7, MN301, 11, 41134, 14.1, 22.8, 39.99, 20.48, -19.51, 0.11, 0.14, 
60, 7, MN302, 12, 61583, 14.1, 22.8, 35.08, 17.7, -17.38, 0.11, 0.13, 
60, 7, MN303, 13, 10582, 14.1, 22.8, 34.58, 18.6, -15.98, 0.11, 0.15, 
60, 7, MN304, 14, 29110, 14.1, 22.8, 40.49, 23.88, -16.61, 0.11, 0.18, 
60, 7, MN400, 15, 1544, 13.5, 23.2, 40.2, 22.7, -17.5, 0.1, 0.19, 
60, 7, MN401, 16, 15305, 13.5, 23.2, 41.88, 24.04, -17.84, 0.1, 0.19, 
60, 7, MN402, 17, 27990, 13.5, 23.2, 28.18, 16.34, -11.84, 0.1, 0.19, 
60, 7, MN403, 18, 1292, 13.5, 23.2, 40.64, 22.3, -18.34, 0.1, 0.06, 
60, 7, MN404, 19, 108539, 13.5, 23.2, 36.92, 22.2, -14.72, 0.1, 0.17, 
60, 7, MN500, 20, 55, 14, 23.5, 63.47, 33.96, -29.51, 0.11, 0.14, 
60, 7, MN504, 21, 14401, 14, 23.5, 41.21, 27.67, -13.55, 0.11, 0.19, 
60, 8, MN101, 1, 10773, 5, 22.9, 34.12, 23.76, -10.35, 0.05, 0, 
60, 8, MN102, 2, 8590, 5, 22.9, 12.75, 18.25, 5.5, 0.05, 0, 
60, 8, MN103, 3, 8809, 5, 22.9, 14.19, 16.2, 2.01, 0.05, 0, 
60, 8, MN104, 4, 5138, 5, 22.9, 21.59, 19.35, -2.24, 0.05, 0, 
60, 8, MN200, 5, 7713, 5.4, 24.1, 25.1, 25.67, 0.57, 0.06, 0, 
60, 8, MN201, 6, 42783, 5.4, 24.1, 24.75, 20.55, -4.2, 0.06, 0, 
60, 8, MN202, 7, 17504, 5.4, 24.1, 20.19, 17.76, -2.43, 0.06, 0, 
60, 8, MN203, 8, 1202, 5.4, 24.1, 14.2, 19.67, 5.47, 0.06, 0, 
60, 8, MN204, 9, 14335, 5.4, 24.1, 16.49, 16.41, -0.08, 0.06, 0, 
60, 8, MN300, 10, 8832, 5.6, 23.8, 20.81, 24.58, 3.77, 0.06, 0, 
60, 8, MN301, 11, 41134, 5.6, 23.8, 25.21, 20.95, -4.26, 0.06, 0, 
60, 8, MN302, 12, 61583, 5.6, 23.8, 14.03, 18.13, 4.09, 0.06, 0, 
60, 8, MN303, 13, 10582, 5.6, 23.8, 19.93, 19.07, -0.86, 0.06, 0, 
60, 8, MN304, 14, 29110, 5.6, 23.8, 24.69, 24.6, -0.09, 0.06, 0, 
60, 8, MN400, 15, 1544, 5.9, 24.4, 31.75, 23.69, -8.06, 0.06, 0, 
60, 8, MN401, 16, 15305, 5.9, 24.4, 24.75, 25.05, 0.3, 0.06, 0, 
60, 8, MN402, 17, 27990, 5.9, 24.4, 15.05, 17.04, 2, 0.06, 0, 
60, 8, MN403, 18, 1292, 5.9, 24.4, 20.11, 23.22, 3.1, 0.06, 0, 
60, 8, MN404, 19, 108539, 5.9, 24.4, 22.23, 23.2, 0.96, 0.06, 0, 
60, 8, MN500, 20, 55, 5.8, 24.6, 45.56, 34.86, -10.7, 0.06, 0, 
60, 8, MN504, 21, 14401, 5.8, 24.6, 25.25, 28.68, 3.43, 0.06, 0, 
60, 9, MN101, 1, 10773, 15.3, 15.7, 33.36, 16.71, -16.65, 0.11, 0.18, 
60, 9, MN102, 2, 8590, 15.3, 15.7, 51.96, 12.79, -39.17, 0.11, 0.19, 
60, 9, MN103, 3, 8809, 15.3, 15.7, 39.93, 11.35, -28.58, 0.11, 0.17, 
60, 9, MN104, 4, 5138, 15.3, 15.7, 37.77, 13.21, -24.56, 0.11, 0.15, 
60, 9, MN200, 5, 7713, 16.2, 16.5, 51.87, 17.67, -34.21, 0.12, 0.19, 
60, 9, MN201, 6, 42783, 16.2, 16.5, 42.15, 14.08, -28.07, 0.12, 0.17, 
60, 9, MN202, 7, 17504, 16.2, 16.5, 35.96, 11.89, -24.08, 0.12, 0.25, 
60, 9, MN203, 8, 1202, 16.2, 16.5, 51.56, 13.63, -37.93, 0.12, 0.2, 
60, 9, MN204, 9, 14335, 16.2, 16.5, 46.94, 11.23, -35.71, 0.12, 0.21, 
60, 9, MN300, 10, 8832, 16, 16.7, 46.39, 17.46, -28.92, 0.12, 0.24, 
60, 9, MN301, 11, 41134, 16, 16.7, 41.54, 14.95, -26.6, 0.12, 0.18, 
60, 9, MN302, 12, 61583, 16, 16.7, 48.25, 12.76, -35.49, 0.12, 0.2, 
60, 9, MN303, 13, 10582, 16, 16.7, 40.78, 13.34, -27.44, 0.12, 0.21, 
60, 9, MN304, 14, 29110, 16, 16.7, 40.3, 17.07, -23.24, 0.12, 0.2, 
60, 9, MN400, 15, 1544, 16.1, 16.9, 44.16, 15.75, -28.41, 0.12, 0.24, 
60, 9, MN401, 16, 15305, 16.1, 16.9, 46.19, 17.42, -28.77, 0.12, 0.33, 
60, 9, MN402, 17, 27990, 16.1, 16.9, 36.55, 11.43, -25.13, 0.12, 0.27, 
60, 9, MN403, 18, 1292, 16.1, 16.9, 53.32, 16.15, -37.17, 0.12, 0.15, 
60, 9, MN404, 19, 108539, 16.1, 16.9, 40.25, 15.75, -24.5, 0.12, 0.21, 
60, 9, MN500, 20, 55, 15.4, 17.3, 70.58, 24.61, -45.97, 0.11, 0.16, 
60, 9, MN504, 21, 14401, 15.4, 17.3, 46.47, 19.89, -26.58, 0.11, 0.26, 
60, 10, MN101, 1, 10773, 5.5, 8.4, 13.15, 10.89, -2.26, 0.06, 0, 
60, 10, MN102, 2, 8590, 5.5, 8.4, 16.95, 8.48, -8.47, 0.06, 0, 
60, 10, MN103, 3, 8809, 5.5, 8.4, 15.4, 7.5, -7.9, 0.06, 0, 
60, 10, MN104, 4, 5138, 5.5, 8.4, 14.43, 8.62, -5.81, 0.06, 0, 
60, 10, MN200, 5, 7713, 5.9, 8.7, 17.57, 11.17, -6.4, 0.06, 0, 
60, 10, MN201, 6, 42783, 5.9, 8.7, 14.43, 8.85, -5.58, 0.06, 0, 
60, 10, MN202, 7, 17504, 5.9, 8.7, 12, 7.54, -4.46, 0.06, 0, 
60, 10, MN203, 8, 1202, 5.9, 8.7, 21.08, 8.78, -12.31, 0.06, 0, 
60, 10, MN204, 9, 14335, 5.9, 8.7, 16.16, 7.18, -8.99, 0.06, 0, 
60, 10, MN300, 10, 8832, 5.7, 9.1, 18.33, 11.19, -7.15, 0.06, 0, 
60, 10, MN301, 11, 41134, 5.7, 9.1, 17, 9.6, -7.4, 0.06, 0, 
60, 10, MN302, 12, 61583, 5.7, 9.1, 15.96, 8.26, -7.7, 0.06, 0, 
60, 10, MN303, 13, 10582, 5.7, 9.1, 16.14, 8.6, -7.55, 0.06, 0, 
60, 10, MN304, 14, 29110, 5.7, 9.1, 15.2, 10.9, -4.3, 0.06, 0, 
60, 10, MN400, 15, 1544, 5.8, 9.4, 16.19, 10.06, -6.14, 0.06, 0, 
60, 10, MN401, 16, 15305, 5.8, 9.4, 17.34, 11.23, -6.11, 0.06, 0, 
60, 10, MN402, 17, 27990, 5.8, 9.4, 12.82, 7.36, -5.46, 0.06, 0, 
60, 10, MN403, 18, 1292, 5.8, 9.4, 23.45, 10.47, -12.98, 0.06, 0, 
60, 10, MN404, 19, 108539, 5.8, 9.4, 16.09, 9.99, -6.1, 0.06, 0, 
60, 10, MN500, 20, 55, 6, 9.8, 26.97, 16.31, -10.65, 0.06, 0, 
60, 10, MN504, 21, 14401, 6, 9.8, 19.41, 12.58, -6.83, 0.06, 0, 
60, 11, MN101, 1, 10773, 5.5, -0.2, 0, 6.41, 6.41, 0.06, 0, 
60, 11, MN102, 2, 8590, 5.5, -0.2, 0, 5.01, 5.01, 0.06, 0, 
60, 11, MN103, 3, 8809, 5.5, -0.2, 0, 4.44, 4.44, 0.06, 0, 
60, 11, MN104, 4, 5138, 5.5, -0.2, 0, 5.09, 5.09, 0.06, 0, 
60, 11, MN200, 5, 7713, 4.9, -1, 0, 6.2, 6.2, 0.05, 0, 
60, 11, MN201, 6, 42783, 5, -1, 0, 4.86, 4.86, 0.05, 0, 
60, 11, MN202, 7, 17504, 5, -1, 0, 4.14, 4.13, 0.05, 0, 
60, 11, MN203, 8, 1202, 5, -1, 0, 4.94, 4.94, 0.05, 0, 
60, 11, MN204, 9, 14335, 5, -1, 0, 3.99, 3.99, 0.05, 0, 
60, 11, MN300, 10, 8832, 5.6, 0.3, 0.13, 6.56, 6.43, 0.06, 0, 
60, 11, MN301, 11, 41134, 5.6, 0.3, 0.15, 5.6, 5.45, 0.06, 0, 
60, 11, MN302, 12, 61583, 5.6, 0.3, 0.15, 4.79, 4.64, 0.06, 0, 
60, 11, MN303, 13, 10582, 5.6, 0.3, 0.19, 5.02, 4.83, 0.06, 0, 
60, 11, MN304, 14, 29110, 5.6, 0.3, 0.19, 6.35, 6.17, 0.06, 0, 
60, 11, MN400, 15, 1544, 5.4, -0.2, 0, 5.65, 5.65, 0.06, 0, 
60, 11, MN401, 16, 15305, 5.4, -0.2, 0, 6.26, 6.26, 0.06, 0, 
60, 11, MN402, 17, 27990, 5.4, -0.2, 0, 4.03, 4.03, 0.06, 0, 
60, 11, MN403, 18, 1292, 5.4, -0.2, 0, 5.91, 5.91, 0.06, 0, 
60, 11, MN404, 19, 108539, 5.4, -0.2, 0, 5.58, 5.58, 0.06, 0, 
60, 11, MN500, 20, 55, 5.3, 0.2, 0.04, 9.12, 9.08, 0.05, 0, 
60, 11, MN504, 21, 14401, 5.3, 0.2, 0.14, 6.94, 6.8, 0.05, 0, 
60, 12, MN101, 1, 10773, 3, -1.6, 0, 5.84, 5.84, 0.04, 0, 
60, 12, MN102, 2, 8590, 3, -1.6, 0, 4.56, 4.56, 0.04, 0, 
60, 12, MN103, 3, 8809, 3, -1.6, 0, 4.04, 4.04, 0.04, 0, 
60, 12, MN104, 4, 5138, 3, -1.6, 0, 4.65, 4.65, 0.04, 0, 
60, 12, MN200, 5, 7713, 1.7, -1.9, 0, 5.81, 5.81, 0.03, 0, 
60, 12, MN201, 6, 42783, 1.7, -1.9, 0, 4.55, 4.55, 0.03, 0, 
60, 12, MN202, 7, 17504, 1.7, -1.9, 0, 3.88, 3.88, 0.03, 0, 
60, 12, MN203, 8, 1202, 1.7, -1.9, 0, 4.63, 4.63, 0.03, 0, 
60, 12, MN204, 9, 14335, 1.7, -1.9, 0, 3.75, 3.75, 0.03, 0, 
60, 12, MN300, 10, 8832, 2.6, -1.3, 0, 5.92, 5.92, 0.04, 0, 
60, 12, MN301, 11, 41134, 2.6, -1.3, 0, 5.05, 5.05, 0.04, 0, 
60, 12, MN302, 12, 61583, 2.6, -1.3, 0, 4.32, 4.32, 0.04, 0, 
60, 12, MN303, 13, 10582, 2.6, -1.3, 0, 4.54, 4.54, 0.04, 0, 
60, 12, MN304, 14, 29110, 2.6, -1.3, 0, 5.75, 5.75, 0.04, 0, 
60, 12, MN400, 15, 1544, 1.8, -1.4, 0, 5.25, 5.25, 0.03, 0, 
60, 12, MN401, 16, 15305, 1.8, -1.4, 0, 5.77, 5.77, 0.03, 0, 
60, 12, MN402, 17, 27990, 1.8, -1.4, 0, 3.72, 3.72, 0.03, 0, 
60, 12, MN403, 18, 1292, 1.8, -1.4, 0, 5.46, 5.46, 0.03, 0, 
